node_id,lat,lon,junction_complexity
529022913,13.0291267,77.576622,3
529022914,13.0291304,77.57669,3
529022916,13.0293381,77.5767168,3
529022917,13.0292931,77.5771445,4
529022919,13.0294784,77.5767296,3
529022920,13.0294431,77.577175,4
529022921,13.0297733,77.5767736,4
529022922,13.0297658,77.5772153,4
529022924,13.0290433,77.5775199,3
529022925,13.0288229,77.5775129,3
529022926,13.0292395,77.5775292,3
529022927,13.0286026,77.5775028,3
529022929,13.0293469,77.5780566,3
529022930,13.029393,77.5777535,4
529022931,13.0297329,77.5778216,3
529022932,13.0284091,77.5774915,3
529022934,13.0307153,77.568821,3
529022936,13.0321596,77.5677921,3
529022937,13.0324767,77.5674541,3
529022938,13.0319164,77.5681014,3
529022939,13.0322586,77.568309,3
529022940,13.0316495,77.5684151,3
529022941,13.0314118,77.5686613,3
529022942,13.0328943,77.5687317,3
529022943,13.0326,77.5679308,3
529022944,13.0331441,77.568027,3
529022945,13.0325556,77.5684791,3
529022946,13.0337441,77.5681623,3
529022947,13.0340679,77.5677736,3
529022948,13.0305346,77.5690255,3
529022949,13.0301747,77.5706657,3
529022952,13.0311901,77.5703153,4
529022953,13.0319684,77.5693479,3
529022954,13.0325328,77.5689697,3
529022955,13.0322636,77.5691628,3
529022956,13.031791,77.5694546,3
529022957,13.0314964,77.569596,3
529022958,13.0300148,77.5728645,3
529022961,13.030566,77.5728972,3
529022963,13.0318595,77.5724037,3
529022964,13.0320632,77.5729863,3
529022965,13.032746,77.5718311,3
529022966,13.0328911,77.5721917,3
529022968,13.0298164,77.5762331,4
529022969,13.0299419,77.5772274,4
529022970,13.0305604,77.5768221,3
529022971,13.0300516,77.576266,3
529022972,13.0300392,77.5768145,3
529022973,13.0313319,77.5763989,3
529022974,13.0302445,77.5772591,3
529022975,13.0305535,77.5773648,3
529022976,13.0302431,77.5779059,3
529022977,13.0299214,77.5778528,3
529277192,13.0189606,77.5862857,3
529277199,13.0260884,77.5753746,1
529277200,13.0262361,77.5744939,1
529277201,13.0261998,77.574727,3
529277202,13.0269165,77.5745153,3
529277203,13.0267861,77.5750986,3
529277204,13.0268463,77.5748283,3
529277205,13.0264971,77.5747763,4
529277206,13.0263907,77.5753885,1
529277207,13.0262534,77.5764149,1
529277208,13.0262364,77.5769129,3
529277210,13.0259389,77.5768971,3
529277211,13.0259604,77.5765391,1
529277213,13.0269722,77.5769449,4
529277214,13.0270036,77.5761332,1
529277216,13.0266756,77.5769319,3
529277218,13.0266372,77.5777022,3
529277224,13.0276854,77.5810034,3
529277227,13.0168784,77.5879935,3
529277231,13.0187918,77.5874618,3
529277232,13.0190622,77.5867464,3
529277250,13.0232449,77.5895862,4
529277285,13.0245934,77.5898117,4
529277322,13.0329081,77.5735544,3
529277323,13.0338347,77.5735098,3
529277324,13.0338441,77.5718769,3
529277325,13.0335311,77.573526,3
529277329,13.0352739,77.5735029,3
529277333,13.0351978,77.5730876,3
529277336,13.0340717,77.5726625,1
529277338,13.0351873,77.5726318,4
529277341,13.0351789,77.5722372,4
529277344,13.0365863,77.5716357,3
529277353,13.0313047,77.5769064,3
529277354,13.0332428,77.575594,3
529277356,13.0327661,77.5758586,3
529277359,13.0337653,77.5753435,4
529277361,13.034219,77.574763,3
529277363,13.0345835,77.5746761,3
529277365,13.0338646,77.5748536,4
529277368,13.0350689,77.5789113,3
529277370,13.0352042,77.5798595,1
529277371,13.0348841,77.5753521,3
529277374,13.0352349,77.5752187,3
529277381,13.0350738,77.5805931,1
529277385,13.0365456,77.5747225,4
529277388,13.0361483,77.5770844,3
529277392,13.0365469,77.5752066,3
529277396,13.0361323,77.5753746,3
529277398,13.0369866,77.5770866,3
529277399,13.0357785,77.5789446,3
529277400,13.0354424,77.5789333,4
529277401,13.0355581,77.5796654,1
529277402,13.0356963,77.5774063,4
529277403,13.0357097,77.5776549,3
529277404,13.0363075,77.5781524,3
529277406,13.035736,77.5781479,3
529277408,13.036591,77.5786092,1
529277410,13.0357552,77.5785086,3
529277412,13.036303,77.5785378,3
529277414,13.0369291,77.5790051,3
529277416,13.0369829,77.5774212,3
529277417,13.0367764,77.5778367,1
529277441,13.0308288,77.5897748,4
529290910,13.0202654,77.5784894,3
529290913,13.0206542,77.5775715,3
529290916,13.0205789,77.577761,3
529290923,13.0220914,77.5788091,3
529290926,13.0217679,77.5795175,3
529290933,13.0228567,77.5790788,3
529290936,13.0226861,77.5794548,3
529290938,13.0232692,77.5782504,3
529290940,13.0240952,77.578403,3
529290944,13.0234155,77.5794676,3
529290947,13.0238872,77.5783646,3
529290949,13.0231333,77.5792847,3
529290953,13.0235927,77.5783102,3
529290956,13.0238591,77.5799744,3
529290960,13.0232468,77.5797966,3
529290963,13.0235482,77.5799064,3
529290966,13.0238968,77.5797235,4
529290968,13.0231385,77.5803584,1
529290977,13.0234474,77.5803705,1
529290980,13.0251001,77.5779316,4
529290983,13.0248764,77.5787669,1
529290985,13.0247594,77.579803,4
529290993,13.0251778,77.5798084,3
529291033,13.025287,77.5791478,3
529291038,13.0252398,77.5794485,3
529291041,13.0255953,77.579882,3
529291043,13.0252678,77.5798277,3
529291046,13.0261923,77.5782373,3
529291052,13.0259287,77.5782126,3
529291055,13.025991,77.5778812,3
529291059,13.0261619,77.5785588,4
529291062,13.0269069,77.5779947,3
529291065,13.026871,77.5783038,3
529291068,13.0259414,77.5799304,4
529291074,13.026113,77.5789217,4
529291077,13.0260376,77.5792352,4
529291079,13.0259902,77.5795452,4
529291081,13.0267644,77.5790043,3
529291083,13.0267015,77.579315,3
529291086,13.0266425,77.5796196,3
529291088,13.0278374,77.5793639,3
529291090,13.0282262,77.5791951,4
529291094,13.0277913,77.5798577,3
529291095,13.0273154,77.579847,3
529291109,13.027766,77.5787797,1
529291118,13.029502,77.578507,3
529291120,13.0291351,77.5780185,3
529291121,13.0290784,77.5790583,3
529291123,13.0286295,77.5790199,4
529291125,13.0290807,77.5793851,4
529291127,13.0286786,77.5786213,3
529291134,13.0294193,77.5797015,1
529291136,13.0296889,77.5793609,4
529291138,13.0291422,77.5787748,3
529291139,13.025155,77.5809373,3
529291140,13.0247009,77.5807399,3
529291141,13.0254849,77.5810889,3
529291143,13.0268536,77.5804484,1
529291144,13.0277018,77.5805485,3
529291145,13.0277427,77.5802532,3
529291147,13.0276882,77.5807537,3
529291149,13.0273576,77.5807551,3
529291150,13.0277708,77.5801349,3
529291152,13.0273219,77.5801312,4
529291154,13.0277077,77.5804527,3
529291156,13.0273529,77.5804404,4
529291158,13.0290878,77.5799549,3
529291160,13.0297188,77.5799683,3
529291162,13.0297481,77.5805633,3
529291164,13.0297339,77.5802749,3
529291166,13.029448,77.5809554,3
529291168,13.029443,77.5805631,4
529291171,13.0294329,77.5802387,3
529291172,13.0294243,77.5799623,3
529291174,13.0285995,77.5799415,3
529291176,13.0285906,77.580281,3
529291216,13.03591,77.5735968,3
529291218,13.035934,77.5726266,3
529291220,13.0362545,77.573509,3
529291222,13.0362815,77.572617,3
529291224,13.0365642,77.5738047,3
529291225,13.0365505,77.5742591,3
529291227,13.0321034,77.5767449,3
529291229,13.0307072,77.577566,3
529291231,13.0306413,77.5785515,3
529291233,13.0306931,77.577788,3
529291235,13.0306517,77.5782182,3
529291236,13.0311271,77.5788762,1
529291238,13.0310785,77.5790621,1
529291240,13.0298063,77.5790651,3
529291242,13.0299254,77.5781649,4
529291244,13.0323868,77.5777215,3
529291245,13.0316599,77.5780294,3
529291247,13.0318203,77.5791412,3
529291252,13.0316846,77.5782166,3
529291254,13.0317353,77.5785433,3
529291255,13.0317822,77.5788625,3
529291256,13.0320813,77.5778531,3
529291257,13.032357,77.5790329,4
529291259,13.0314729,77.5793198,3
529291260,13.0345061,77.5755194,3
529291262,13.0350057,77.5774338,4
529291263,13.0345705,77.5781178,3
529291264,13.0345525,77.5774519,4
529291265,13.0342289,77.5786072,3
529291266,13.0344051,77.5785711,1
529291269,13.0317806,77.5806112,3
529291270,13.0318739,77.5810049,3
529291271,13.0317204,77.580278,3
529291272,13.0314694,77.5799749,3
529291275,13.031108,77.5799658,4
529291277,13.0310572,77.5802689,4
529291278,13.0310117,77.5805854,3
529291279,13.0346714,77.5806807,3
529291280,13.0354744,77.5745974,1
529291281,13.0353589,77.5774198,4
529321195,13.0322478,77.5785887,3
529321198,13.0321611,77.5781917,3
529321200,13.0336064,77.5759794,3
529321202,13.0336132,77.5763955,3
529321206,13.0345261,77.5763501,3
529321208,13.0340006,77.5763762,3
529321210,13.0336425,77.578306,3
529321212,13.0336283,77.5774786,4
529321214,13.0336313,77.5778931,3
529321216,13.0335735,77.5797261,3
529321218,13.0333789,77.5787974,3
529321226,13.0336333,77.5787388,3
529321228,13.0338182,77.5796602,4
529321232,13.0330507,77.578873,3
529321234,13.0327687,77.578938,3
529321238,13.0340677,77.5782197,3
529321240,13.0340408,77.5774723,4
529321247,13.0344275,77.5795377,3
529321249,13.0339629,77.5786628,3
529321264,13.0341481,77.5795898,4
529321281,13.0343802,77.5807336,3
529321283,13.0340442,77.5808019,3
529321285,13.0339269,77.5802132,3
529321289,13.0363893,77.5799021,3
529321291,13.0365347,77.5789861,3
529321293,13.03588,77.5798682,1
529321295,13.0361391,77.5798668,3
529321297,13.0362738,77.578974,3
529321299,13.0381373,77.5801413,3
529321303,13.0397151,77.5798707,1
529321305,13.0387895,77.5790199,3
529321307,13.0362979,77.581935,3
529321309,13.0363765,77.5811055,3
529321311,13.0363802,77.5802265,3
529321313,13.0357595,77.5801667,1
529321315,13.036398,77.5805649,3
529321317,13.0356977,77.580498,1
529321319,13.0356897,77.5810106,1
529321320,13.0363404,77.5815211,3
529321322,13.0357484,77.5814108,1
529321328,13.0377513,77.5821772,3
529321334,13.039124,77.5813427,4
529321335,13.0385962,77.5802263,3
529321337,13.0389566,77.582383,3
529321338,13.0393726,77.5824337,3
529321339,13.0387171,77.5812177,3
529321340,13.0385197,77.582318,3
529321341,13.0386536,77.581563,3
529321342,13.0383118,77.5814904,3
529321343,13.0404558,77.5820589,4
529321344,13.0407498,77.5825645,3
529321345,13.0404052,77.5825378,3
529321346,13.0404378,77.5800974,3
529321347,13.0400888,77.5818836,4
529321348,13.04,77.5825,3
529321350,13.0403447,77.5806331,3
529321351,13.0395142,77.5815258,3
529321352,13.0397002,77.5824782,3
529321353,13.039813,77.5816955,3
529321354,13.0397228,77.5816414,3
529321355,13.0399918,77.5805367,3
529321357,13.0440444,77.5741034,3
529321364,13.0409356,77.5796287,3
529321366,13.0408207,77.5821334,3
529321370,13.0407748,77.5801965,4
529321371,13.0408694,77.5816311,3
529321373,13.0417203,77.5820277,1
529359222,13.0378595,77.5714181,3
529359223,13.0359225,77.5731113,3
529359226,13.0356765,77.5726293,3
529359227,13.0353769,77.5726307,3
529359230,13.036587,77.5734244,3
529359231,13.0374396,77.5743997,3
529359233,13.0374628,77.5723019,3
529359235,13.0378315,77.5719862,3
529359236,13.03784,77.5717131,4
529359238,13.0374606,77.5725893,3
529359239,13.0377535,77.5726242,3
529359240,13.0377496,77.5742613,3
529359242,13.0391463,77.5715716,3
529359243,13.0390027,77.5715529,3
529359244,13.0390822,77.5710555,3
529359246,13.0395415,77.5716442,3
529359253,13.0383316,77.5726771,3
529359254,13.0382018,77.5741263,3
529359256,13.0383134,77.5728714,3
529359260,13.0393669,77.5737221,3
529359261,13.0393944,77.5733944,3
529359263,13.0388843,77.5740704,3
529359264,13.0391916,77.5740624,3
529359266,13.0394928,77.5722244,3
529359268,13.0394272,77.5730042,4
529359269,13.0398164,77.5737964,4
529359270,13.0401489,77.5726433,3
529359271,13.0397467,77.5725978,3
529359273,13.0399661,77.5730622,1
529359275,13.0398805,77.5734241,1
529359276,13.0401762,77.5721253,3
529359277,13.0405271,77.5717742,1
529359278,13.039569,77.5740065,3
529359279,13.0401505,77.5735433,3
529359280,13.0405068,77.5742543,3
529359281,13.0370066,77.5749601,3
529359283,13.0375353,77.5748579,3
529359284,13.0375425,77.5755499,3
529359286,13.0375414,77.5751824,3
529359287,13.0375434,77.5758912,3
529359288,13.0379517,77.5761545,3
529359289,13.0375445,77.5762473,4
529359293,13.0379396,77.5787789,3
529359294,13.0388034,77.5763994,3
529359295,13.0385442,77.5746296,4
529359296,13.0386108,77.5751229,3
529359298,13.0385672,77.5748229,3
529359299,13.0386598,77.5754437,3
529359300,13.0387213,77.5758587,3
529359301,13.0383688,77.5760136,3
529359303,13.0391145,77.5763989,3
529359304,13.0388377,77.5746254,4
529359306,13.0391407,77.5770934,3
529359307,13.0388044,77.5771,3
529359310,13.0388067,77.5767701,3
529359311,13.0406743,77.5761256,4
529359312,13.0402692,77.5761115,4
529359313,13.0398234,77.5761578,3
529359315,13.0398557,77.5763917,3
529359316,13.0394081,77.5763961,3
529359317,13.0395791,77.5745322,1
529359318,13.0399911,77.5744962,1
529359320,13.0407332,77.5757969,4
529359321,13.0401522,77.5754401,3
529359324,13.0407158,77.5748877,1
529359328,13.038782,77.5784095,3
529359329,13.0383224,77.5788874,3
529359332,13.0391615,77.5779086,3
529359333,13.0391486,77.5774308,3
529359334,13.0391428,77.5785084,3
529359335,13.0391511,77.5782403,3
529359338,13.0403344,77.5774203,3
529359340,13.0397911,77.5793041,3
529359342,13.0401264,77.5779105,3
529359344,13.0404286,77.5779647,3
529359346,13.0400768,77.5793849,3
529359347,13.0403639,77.5781885,3
529359348,13.0403023,77.5784577,3
529359349,13.0403905,77.5794741,3
529359350,13.0406289,77.5785322,3
529359352,13.0413006,77.5715014,1
529359355,13.0416028,77.5700946,3
529359357,13.0414943,77.5706,3
529359364,13.0408579,77.5717058,3
529359367,13.0409638,77.571338,1
529359372,13.0420556,77.5715351,4
529359385,13.0428151,77.5702493,3
529359387,13.0434905,77.5704759,3
529359389,13.0431964,77.5703719,3
529359391,13.0416142,77.5727273,3
529359394,13.0419364,77.5721994,3
529359401,13.0407857,77.5719322,1
529359408,13.041627,77.572056,3
529359411,13.0409373,77.5743755,4
529359413,13.0410847,77.5739006,4
529359426,13.0407994,77.5743345,3
529359427,13.0425194,77.5721305,1
529359428,13.0422914,77.5720649,3
529359429,13.0421532,77.5729111,3
529359430,13.0427999,77.5721969,3
529359433,13.0432817,77.5723766,3
529359434,13.0429993,77.572277,3
529359437,13.0430882,77.5722993,3
529359439,13.0434071,77.5724351,3
529359444,13.0427703,77.5733751,4
529359453,13.0430556,77.5734928,4
529359455,13.0433405,77.5735991,4
529359461,13.0441845,77.5707073,3
529359463,13.0438209,77.5705861,3
529359465,13.0436135,77.5725108,3
529359474,13.043652,77.572858,3
529359477,13.0439032,77.5729749,1
529359482,13.0439632,77.5722595,1
529359486,13.0418208,77.5764382,1
529359489,13.0417564,77.5762124,1
529359491,13.0407595,77.5755027,4
529359499,13.0408015,77.5752,4
529359501,13.0408569,77.5749106,4
529359503,13.0415296,77.5745106,1
529359506,13.0415261,77.576964,3
529359508,13.0412049,77.5772299,3
529359512,13.0409366,77.5766714,3
529359514,13.0419491,77.5771614,3
529359523,13.0430349,77.5749299,3
529359526,13.0427976,77.5748454,3
529359528,13.0425508,77.574762,3
529359530,13.0425874,77.5764436,3
529359532,13.0425686,77.5762448,4
529359534,13.0424973,77.575935,4
529359542,13.0424842,77.5755883,4
529359544,13.042501,77.5753484,3
529359546,13.0424763,77.5750172,3
529359549,13.0422173,77.5768266,3
529359553,13.0425106,77.5769599,3
529359555,13.0408167,77.5774987,3
529359558,13.0410186,77.5780174,5
529359568,13.0409558,77.5782982,4
529359572,13.0417215,77.5783641,3
529359575,13.0417066,77.5784311,3
529359577,13.0416074,77.5781633,4
529359580,13.042015,77.5780918,1
529359587,13.0414334,77.5797699,3
529359591,13.0409072,77.5785841,4
529359593,13.0412957,77.5786664,3
529359595,13.0410585,77.5796636,3
529359598,13.0416161,77.5788943,3
529359600,13.0416666,77.5786503,3
529359602,13.0416485,77.5787504,3
529359609,13.041535,77.5792603,3
529359612,13.0425125,77.5790669,3
529359614,13.0425327,77.5787567,3
529359617,13.042552,77.5784595,3
529359619,13.0424848,77.5794922,3
529359622,13.0426291,77.5772757,3
529359624,13.0426042,77.5776587,3
529359631,13.0423281,77.5781821,1
529372158,13.0396227,77.5577911,3
529372161,13.039315,77.5581123,3
529372162,13.0393854,77.558254,3
529372163,13.0390809,77.5583579,3
529372170,13.039641,77.5597401,3
529372171,13.040019,77.5581713,3
529372172,13.0401691,77.5589023,3
529372174,13.0404911,77.5591933,3
529372175,13.0401004,77.5585742,3
529372179,13.0411799,77.5576695,4
529372185,13.042741,77.5574741,1
529372186,13.0424021,77.5578807,1
529372195,13.0416097,77.5590788,1
529372196,13.0410817,77.5594958,1
529372197,13.0413611,77.5590996,4
529372198,13.0412191,77.5580306,4
529372200,13.0419631,77.5587001,1
529372201,13.0410613,77.5591385,3
529372202,13.0408158,77.5596128,1
529372204,13.0407843,77.5591654,3
529372206,13.0421726,77.5583639,1
529372207,13.0412851,77.5584382,4
529372216,13.0432604,77.5650658,3
529372217,13.0425092,77.5635746,3
529372219,13.0423112,77.5658128,3
529372221,13.0425531,77.5645373,3
529372222,13.0429153,77.5648901,3
529372223,13.042707,77.566288,3
529372224,13.0440726,77.5649363,3
529372225,13.0447052,77.5649916,3
529372227,13.0441552,77.5659599,1
529372228,13.0436113,77.5656667,3
529372230,13.0439386,77.5642384,3
529372231,13.0442476,77.5636268,3
529372232,13.045432,77.5644877,3
529372233,13.0455452,77.5646384,3
529372234,13.0451267,77.5642223,4
529372238,13.0450798,77.5651709,3
529372239,13.0460608,77.5654889,3
529372240,13.0461391,77.5657906,3
529372241,13.0456889,77.5648345,3
529372243,13.0443877,77.5677972,3
529372244,13.0454711,77.5687377,3
529372245,13.0459655,77.5681949,4
529372248,13.0462559,77.5662451,3
529372250,13.0457648,77.5693127,3
529372252,13.0452933,77.5710574,3
529372253,13.0457163,77.5711838,3
529372254,13.0461344,77.5696084,3
529372255,13.0455691,77.5700128,3
529372256,13.0449888,77.5698285,3
529372257,13.0463775,77.5673278,3
529372258,13.0464393,77.5681455,1
529372259,13.0463363,77.5666793,3
529372262,13.0489177,77.5674354,3
529372267,13.047299,77.5712654,3
529372268,13.0481266,77.5696009,3
529372269,13.0479343,77.5703227,3
529372270,13.0478739,77.5706272,3
529453438,13.0483417,77.554643,3
529455262,13.0589578,77.5656431,1
529455273,13.0629663,77.5676889,1
529455277,13.0652137,77.5669854,4
529455278,13.0628833,77.5695001,4
529455280,13.0629167,77.5698122,3
529455283,13.0631729,77.5707257,3
529455284,13.0631681,77.5710382,3
529455285,13.0632335,77.5711705,3
529455286,13.0638578,77.5714432,3
529481127,13.003497,77.5712573,3
529485167,13.0045445,77.5692607,3
529780893,12.9910033,77.5428505,3
529780895,12.9915085,77.5388684,4
529780900,12.9928005,77.5393409,3
529780927,12.9892486,77.5456231,3
529780928,12.9876944,77.5455016,3
529780986,12.9887955,77.5441399,4
529804687,13.0141603,77.5872122,3
530338036,12.9982829,77.5421887,1
530350734,12.9941985,77.5457312,3
543320207,13.0779581,77.6534786,4
543360906,13.0273358,77.7202565,3
543360910,13.0285065,77.7191579,3
543360911,13.0300161,77.7175461,3
543361001,13.0275592,77.692252,3
543361002,13.02606,77.6921303,3
543361004,13.0259283,77.6922083,3
543361007,13.0245791,77.6927854,4
544376428,13.0346788,77.6738379,3
544376429,13.0344793,77.6739478,3
544376432,13.0368629,77.6750913,4
544376434,13.0334206,77.6737607,3
544376439,13.0356529,77.6743997,4
544376440,13.0362311,77.6745929,3
544376442,13.0368969,77.6750024,3
544376598,13.0299296,77.6750502,3
544376601,13.0287916,77.6757609,3
544376615,13.0223818,77.678973,3
544376741,13.0286056,77.6857576,3
544376742,13.0285615,77.685315,3
544376743,13.0282615,77.6852504,3
544376744,13.027969,77.6851371,3
544376747,13.0260172,77.6848081,3
544376748,13.02588,77.6847941,3
544376749,13.0246333,77.6846666,3
544376750,13.0261413,77.6834539,3
544376752,13.0263244,77.6807667,3
544376753,13.0263349,77.6802038,3
544376755,13.0258688,77.6801937,4
544376756,13.0258848,77.6791767,3
544376813,13.0332632,77.6850941,3
544376815,13.031798,77.6850505,3
544376816,13.0313764,77.6851176,4
544376818,13.0297247,77.6849888,3
544376884,13.0312026,77.6643925,4
544376895,13.034369,77.6649906,3
544376978,13.0397404,77.6506105,3
544376979,13.0397685,77.6495408,3
544376980,13.0406916,77.6495058,3
544376981,13.0406325,77.6491131,3
544376982,13.0412552,77.6490957,3
544376984,13.0361261,77.6514913,1
544458456,13.0695885,77.6420384,3
544458460,13.0703479,77.6426609,3
545736282,13.0766597,77.6336683,4
545736311,13.0831325,77.6180752,3
545736440,13.0815525,77.62497,3
545736452,13.0823571,77.6250054,3
545736481,13.0830328,77.6226641,3
551004038,13.075192,77.6441198,3
551004071,13.0750582,77.6449266,3
551004199,13.07867,77.6467977,3
551004212,13.0800834,77.6467647,4
551004218,13.0803797,77.6472783,3
551004233,13.080353,77.6496953,3
551023328,13.0917384,77.6357532,4
551023378,13.0925813,77.6334596,3
551023424,13.0952063,77.6276059,3
551023440,13.0960089,77.6266103,3
551023456,13.0980497,77.6240991,3
551023472,13.0984544,77.6234731,3
551023488,13.0985811,77.623251,3
551023507,13.0985494,77.6226733,3
551023540,13.0981594,77.6197021,3
555671138,13.0761414,77.6244029,1
555671148,13.0764621,77.6243106,1
555671160,13.0767585,77.6242253,1
555671262,13.0763502,77.6238329,3
555671372,13.0754623,77.6210669,3
555671397,13.0754235,77.62199,3
555671529,13.0757339,77.622072,3
555671706,13.0748338,77.6197909,3
555671723,13.0762684,77.6197739,3
555671761,13.0762531,77.6201739,3
555671795,13.0762304,77.6207879,3
555671891,13.0750219,77.6168839,3
555671952,13.0769524,77.6178454,3
555671955,13.077245,77.6179227,3
555674856,13.0783484,77.63388,4
555674872,13.078195,77.6356683,3
555674932,13.0779992,77.639507,1
555677829,13.093222,77.6366867,1
555677846,13.0934898,77.6359746,3
555680748,13.0847833,77.6265639,3
555681838,13.0892002,77.6329945,3
555682184,13.0893256,77.6317929,4
555682203,13.0896015,77.6299988,3
555682218,13.0888073,77.6298274,1
555683614,13.0909047,77.6218913,3
555685472,13.1043891,77.605506,3
555685487,13.1043909,77.6059805,3
555686000,13.1027097,77.6053828,1
555686035,13.1025342,77.6058806,1
555689348,13.1044067,77.6068435,3
555689421,13.1044342,77.607236,3
555689435,13.1022496,77.6074743,3
555689474,13.1043922,77.6050936,3
555689511,13.1085614,77.6063785,3
555689525,13.1108943,77.607467,3
555689535,13.1111771,77.607599,3
555689546,13.1115752,77.6077791,3
555689729,13.1045056,77.6109603,4
555689822,13.1018024,77.6110618,4
555689915,13.1011799,77.6110911,3
555689923,13.1012283,77.6125726,4
555689989,13.1018781,77.612536,3
555696864,13.0986739,77.6252035,3
555696875,13.098726,77.6254706,4
555696882,13.0989366,77.6265595,4
555696889,13.0992037,77.6279384,4
555696944,13.0988626,77.6249284,3
555696965,13.0970866,77.6253165,4
555697000,13.0957194,77.6269694,3
555697011,13.0983741,77.6266245,4
555697021,13.0994835,77.6264871,4
555697060,13.0992745,77.6254041,4
555697072,13.0997503,77.6278653,4
555697115,13.1001207,77.6297784,3
555697154,13.1035326,77.623257,4
555697179,13.102769,77.6277678,3
555697237,13.0986388,77.6280215,4
555697277,13.0977499,77.6286951,3
555697286,13.0988645,77.6292129,3
555697295,13.0989425,77.6292547,3
555697303,13.1000415,77.6297476,3
555697325,13.1024779,77.6300179,3
555697367,13.0981689,77.6255382,4
555697376,13.0981162,77.6252633,3
555697390,13.096736,77.625712,3
555698442,13.1025432,77.6291863,4
555698548,13.1048656,77.6297835,4
555698574,13.1074078,77.6304969,4
555699013,13.1099149,77.6337027,4
557553137,12.9755897,77.535415,3
557570760,13.0312132,77.5604034,3
559375339,13.1165323,77.6124779,3
559375341,13.1163906,77.6148084,3
559375343,13.1163546,77.6153017,3
559375356,13.1157298,77.6192586,3
559375357,13.1157799,77.6196448,3
559375358,13.115737,77.6205441,3
559375364,13.1167998,77.625404,3
559375389,13.1218191,77.6258685,4
559375391,13.1197958,77.6262085,3
559375394,13.1185552,77.62555,3
559375396,13.1180848,77.6252249,3
559375397,13.1175604,77.6251208,3
559375851,13.1259027,77.6304681,3
560638168,12.9589119,77.5788302,3
560639603,13.033308,77.5240743,3
560639607,13.0245042,77.5093723,3
560639739,13.0406749,77.5795548,3
560639740,13.0392862,77.5803784,3
560639752,13.0290492,77.5599536,3
560639776,13.0214758,77.5443302,3
560639944,12.9307,77.5138169,3
560639945,12.9304019,77.5149438,3
560639946,12.9298271,77.5135844,3
560639947,12.9294022,77.5134812,3
560639948,12.9295055,77.5146286,4
560639949,12.9319376,77.5144038,3
560639960,12.9319218,77.5156423,3
560640960,12.9257432,77.5145189,3
560640962,12.926392,77.5145158,4
560640963,12.9261356,77.5158392,4
560640965,12.9278337,77.5129598,4
560640967,12.9304294,77.5178837,3
560640969,12.926994,77.5161223,4
560640971,12.9277596,77.5143758,3
560642075,12.9292555,77.5109685,3
560642079,12.9302993,77.5109362,4
560642080,12.9300751,77.5109502,4
560642081,12.9294501,77.510969,3
560642468,12.9364154,77.518236,3
560642734,12.911528,77.519376,3
560642736,12.9111289,77.5201139,3
560642738,12.912137,77.5193356,3
560642739,12.912114,77.5190276,3
560642740,12.9120731,77.518363,3
560643023,12.9082659,77.5218122,3
560643025,12.9078372,77.5210727,3
560643027,12.9094878,77.5188417,3
560643029,12.9111604,77.5204755,3
560643030,12.9109832,77.5183255,3
560643032,12.9109517,77.5175442,3
560643033,12.9109475,77.5170806,3
560643035,12.9090695,77.5168994,3
560643489,12.9091255,77.515129,3
560643939,12.9027764,77.5188906,3
560643941,12.9050986,77.5293298,4
560643942,12.9031902,77.522763,3
560643943,12.9028429,77.5213181,3
560654620,12.9021049,77.6012197,4
560654622,12.9001113,77.6009796,3
560654632,12.8927588,77.5989711,4
560654651,12.8796101,77.5957213,3
560654662,12.8585764,77.5891293,4
560654664,12.855185,77.5887646,3
566869625,13.0637166,77.5868327,4
567258636,13.0220595,77.6594478,3
567258637,13.0219076,77.6598369,3
567258638,13.0217488,77.6602438,3
567258639,13.0216316,77.6605441,3
567258640,13.0215127,77.6608489,4
567258641,13.0207851,77.660497,3
567258642,13.0206632,77.6600837,1
567258643,13.0206381,77.6596974,1
567258644,13.0209308,77.6593627,1
567258645,13.0211477,77.658947,1
567309168,13.0252149,77.679159,3
567309171,13.025176,77.6801786,4
567309175,13.0251151,77.6818304,4
567309180,13.0262268,77.6818517,3
567309182,13.0258283,77.6818441,4
567309184,13.0254612,77.681837,4
567309186,13.0247668,77.6818237,3
567309191,13.0248404,77.6791491,3
567309192,13.0248058,77.6801706,4
567309200,13.0243599,77.6791364,3
567309203,13.024337,77.6801674,3
567309218,13.0237059,77.6791586,5
567309220,13.0255317,77.6791674,3
567309223,13.0292823,77.6792663,4
567309225,13.0298155,77.6792804,4
567309227,13.0303556,77.6792946,4
567309240,13.030408,77.676748,1
567309243,13.025506,77.6801858,4
567309870,13.0235699,77.6728497,4
567309886,13.0248751,77.6725682,3
567309889,13.0254379,77.6726092,3
567309891,13.0264669,77.6727583,4
567309894,13.027471,77.6730286,3
567309895,13.0275649,77.673624,3
567320389,13.0041358,77.7570471,4
567320410,13.0051844,77.755155,3
567320427,13.0044829,77.7535886,3
567320438,13.0063857,77.7509153,3
567320461,13.0065955,77.7477378,3
567320542,13.0205968,77.7209673,3
567320551,13.0225001,77.720583,3
567320559,13.0260632,77.7209711,3
567320561,13.0263028,77.720917,3
567371637,12.952533,77.6525445,4
567371648,12.9543622,77.6610607,3
567371653,12.952951,77.659076,3
567371667,12.957436,77.6620327,3
567371670,12.9574161,77.6631301,4
567378184,12.9582894,77.6610808,3
567381409,12.9528588,77.6573775,3
